Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
4	51	1	21	11	1	0.022816	0.228576	0.018304	0.573632	0.060992	0.407616	6.589920
4	51	1	21	11	6	0.023360	0.240064	0.018592	0.570432	0.063712	0.419808	5.140544
4	51	1	21	11	11	0.023264	0.244800	0.018272	0.579488	0.060352	0.415456	1.937152
4	51	1	21	11	16	0.023328	0.252960	0.018112	0.546368	0.060416	0.406272	8.522176
4	51	1	21	11	21	0.023712	0.262592	0.018368	0.614912	0.062240	0.418048	8.535904
4	51	1	21	11	26	0.023424	0.267936	0.018272	0.576480	0.060032	0.407552	8.664960
4	51	1	21	11	31	0.023712	0.277760	0.018496	0.569952	0.059264	0.430752	8.007232
4	51	1	21	11	36	0.023584	0.281632	0.018304	0.564000	0.059936	0.426336	9.309888
4	51	1	21	16	1	0.023616	0.251680	0.018656	0.589312	0.062304	0.419168	9.234464
4	51	1	21	16	6	0.023136	0.262368	0.018816	0.590592	0.061568	0.417376	10.258272
4	51	1	21	16	11	0.023616	0.318880	0.018656	0.571680	0.062464	0.418208	10.531168
4	51	1	21	16	16	0.023360	0.276000	0.018624	0.597472	0.062240	0.418624	4.896288
4	51	1	21	16	21	0.023232	0.279904	0.018304	0.581728	0.060160	0.409312	2.408704
